valeur_fonciere,code_postal,code_departement,code_commune,code_type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
"218000,00",78270.0,78,89,4.0,96.0,0.0,494.0
"218000,00",78270.0,78,89,2.0,37.0,1.0,494.0
"218000,00",78270.0,78,89,2.0,55.0,2.0,494.0
"335000,00",78520.0,78,239,1.0,169.0,6.0,480.0
"335000,00",78520.0,78,239,3.0,0.0,0.0,480.0
"68544,51",78520.0,78,567,1.0,35.0,2.0,85.0
"194500,00",78711.0,78,362,3.0,0.0,0.0,935.0
"194500,00",78711.0,78,362,1.0,70.0,5.0,935.0
"210000,00",78270.0,78,57,3.0,0.0,0.0,500.0
"210000,00",78270.0,78,57,1.0,75.0,4.0,500.0
"210000,00",78270.0,78,57,1.0,75.0,4.0,240.0
"210000,00",78270.0,78,57,3.0,0.0,0.0,240.0
"500000,00",78280.0,78,297,1.0,116.0,6.0,455.0
"1770000,00",78530.0,78,117,1.0,47.0,2.0,31780.0
"1770000,00",78530.0,78,117,3.0,0.0,0.0,31780.0
"1770000,00",78530.0,78,117,4.0,98.0,0.0,31780.0
"1770000,00",78530.0,78,117,2.0,260.0,6.0,31780.0
"1770000,00",78530.0,78,117,2.0,182.0,8.0,31780.0
"1770000,00",78530.0,78,117,3.0,0.0,0.0,2450.0
"1770000,00",78530.0,78,117,2.0,182.0,8.0,2450.0
"1770000,00",78530.0,78,117,2.0,260.0,6.0,2450.0
"1770000,00",78530.0,78,117,1.0,47.0,2.0,2450.0
"1770000,00",78530.0,78,117,4.0,98.0,0.0,2450.0
"1018680,00",78620.0,78,224,1.0,217.0,7.0,588.0
"400000,00",78800.0,78,311,1.0,94.0,5.0,275.0
"335000,00",78570.0,78,15,1.0,116.0,3.0,139.0
"213000,00",78840.0,78,410,1.0,43.0,3.0,600.0
"140000,00",78710.0,78,531,3.0,0.0,0.0,1201.0
"140000,00",78710.0,78,531,1.0,52.0,3.0,1201.0
"140000,00",78710.0,78,531,3.0,0.0,0.0,36.0
"140000,00",78710.0,78,531,1.0,52.0,3.0,36.0
"730000,00",78220.0,78,686,1.0,94.0,5.0,548.0
"510000,00",78150.0,78,158,1.0,100.0,5.0,432.0
"760000,00",78600.0,78,396,1.0,86.0,4.0,93.0
"988800,00",78400.0,78,146,1.0,136.0,6.0,622.0
"640000,00",78500.0,78,586,3.0,0.0,0.0,440.0
"640000,00",78500.0,78,586,1.0,170.0,7.0,440.0
"184000,00",78250.0,78,609,1.0,70.0,3.0,135.0
"278000,00",78130.0,78,440,1.0,73.0,4.0,414.0
"790700,00",78220.0,78,686,1.0,115.0,6.0,280.0
"790700,00",78220.0,78,686,4.0,8.0,0.0,280.0
"523800,00",78270.0,78,320,1.0,140.0,5.0,1655.0
"347000,00",78570.0,78,15,1.0,67.0,4.0,57.0
"359000,00",78910.0,78,465,1.0,95.0,3.0,766.0
"250000,00",78360.0,78,418,1.0,52.0,3.0,206.0
"765000,00",78800.0,78,311,1.0,136.0,5.0,589.0
"765000,00",78800.0,78,311,4.0,57.0,0.0,589.0
"261000,00",78980.0,78,107,1.0,142.0,6.0,826.0
"85350,00",78710.0,78,531,3.0,0.0,0.0,65.0
"85350,00",78710.0,78,531,1.0,52.0,3.0,65.0
"2500000,00",78100.0,78,551,4.0,22.0,0.0,357.0
"2500000,00",78100.0,78,551,2.0,60.0,3.0,357.0
"2500000,00",78100.0,78,551,2.0,52.0,3.0,357.0
"2500000,00",78100.0,78,551,3.0,0.0,0.0,357.0
"2500000,00",78100.0,78,551,4.0,121.0,0.0,357.0
"2500000,00",78100.0,78,551,2.0,65.0,2.0,357.0
"2500000,00",78100.0,78,551,2.0,40.0,2.0,357.0
"2500000,00",78100.0,78,551,2.0,61.0,2.0,357.0
"2500000,00",78100.0,78,551,2.0,48.0,3.0,357.0
"2500000,00",78100.0,78,551,2.0,26.0,2.0,357.0
"680000,00",78140.0,78,640,1.0,111.0,4.0,299.0
"680000,00",78140.0,78,640,3.0,0.0,0.0,299.0
"294000,00",78820.0,78,327,3.0,0.0,0.0,973.0
"294000,00",78820.0,78,327,1.0,95.0,3.0,973.0
"450000,00",78680.0,78,217,4.0,35.0,0.0,1850.0
"450000,00",78680.0,78,217,2.0,30.0,1.0,1850.0
"450000,00",78680.0,78,217,4.0,83.0,0.0,1850.0
"450000,00",78680.0,78,217,4.0,84.0,0.0,1850.0
"450000,00",78680.0,78,217,4.0,256.0,0.0,1850.0
"450000,00",78680.0,78,217,2.0,41.0,2.0,1850.0
"450000,00",78680.0,78,217,2.0,56.0,3.0,1850.0
"200000,00",78250.0,78,299,1.0,70.0,4.0,490.0
"200000,00",78250.0,78,299,3.0,0.0,0.0,490.0
"877000,00",78640.0,78,442,1.0,182.0,5.0,900.0
"240150,00",78440.0,78,501,1.0,98.0,5.0,169.0
"288000,00",78320.0,78,334,1.0,100.0,3.0,897.0
"288000,00",78320.0,78,334,1.0,100.0,3.0,35.0
"168900,00",78740.0,78,638,1.0,60.0,3.0,60.0
"202650,00",78200.0,78,484,1.0,108.0,3.0,1683.0
"202650,00",78200.0,78,484,1.0,108.0,3.0,500.0
"202650,00",78200.0,78,484,3.0,0.0,0.0,500.0
"202650,00",78200.0,78,484,1.0,108.0,3.0,1000.0
"202650,00",78200.0,78,484,3.0,0.0,0.0,1000.0
"202650,00",78200.0,78,484,3.0,0.0,0.0,1683.0
"70000,00",78270.0,78,337,1.0,53.0,3.0,376.0
"70000,00",78270.0,78,337,3.0,0.0,0.0,376.0
"180000,00",78270.0,78,668,3.0,0.0,0.0,436.0
"180000,00",78270.0,78,668,1.0,70.0,3.0,436.0
"1520000,00",78125.0,78,497,3.0,0.0,0.0,11600.0
"1520000,00",78125.0,78,497,1.0,356.0,12.0,558.0
"1520000,00",78125.0,78,497,1.0,54.0,2.0,558.0
"1520000,00",78125.0,78,497,3.0,0.0,0.0,558.0
"1520000,00",78125.0,78,497,1.0,54.0,2.0,11600.0
"1520000,00",78125.0,78,497,1.0,356.0,12.0,11600.0
"534000,00",78390.0,78,73,1.0,106.0,5.0,380.0
"295450,00",78550.0,78,48,1.0,125.0,6.0,120.0
"269000,00",78710.0,78,531,1.0,113.0,4.0,533.0
"456400,00",78640.0,78,442,1.0,158.0,4.0,213.0
"456400,00",78640.0,78,442,3.0,0.0,0.0,213.0
"730000,00",78110.0,78,650,1.0,113.0,6.0,857.0
"730000,00",78110.0,78,650,1.0,113.0,6.0,143.0
"777365,00",78510.0,78,624,1.0,172.0,4.0,471.0
"680000,00",78450.0,78,152,1.0,149.0,7.0,200.0
"680000,00",78450.0,78,152,1.0,149.0,7.0,669.0
"645000,00",78210.0,78,545,3.0,0.0,0.0,475.0
"645000,00",78210.0,78,545,1.0,139.0,6.0,475.0
"833200,00",78670.0,78,672,1.0,206.0,6.0,3257.0
"833200,00",78670.0,78,672,1.0,206.0,6.0,500.0
"320000,00",78510.0,78,624,1.0,58.0,3.0,82.0
"347000,00",78200.0,78,361,3.0,0.0,0.0,180.0
"347000,00",78200.0,78,361,1.0,124.0,5.0,180.0
"120000,00",78320.0,78,397,1.0,103.0,5.0,708.0
"355000,00",78410.0,78,29,1.0,74.0,4.0,633.0
"525500,00",78720.0,78,125,3.0,0.0,0.0,265.0
"525500,00",78720.0,78,125,1.0,130.0,4.0,265.0
"525500,00",78720.0,78,125,1.0,36.0,1.0,363.0
"440000,00",78800.0,78,311,1.0,88.0,4.0,461.0
"729900,00",78360.0,78,418,1.0,113.0,5.0,322.0
"25000,00",78125.0,78,557,1.0,98.0,3.0,264.0
"25000,00",78125.0,78,557,3.0,0.0,0.0,264.0
"1950000,00",78100.0,78,551,3.0,0.0,0.0,563.0
"1950000,00",78100.0,78,551,1.0,139.0,6.0,563.0
"1950000,00",78100.0,78,551,3.0,0.0,0.0,1352.0
"953000,00",78280.0,78,297,1.0,170.0,6.0,619.0
"953000,00",78280.0,78,297,1.0,170.0,6.0,500.0
"652174,00",78350.0,78,322,1.0,115.0,5.0,465.0
"583000,00",78000.0,78,646,1.0,75.0,4.0,134.0
"583000,00",78000.0,78,646,3.0,0.0,0.0,134.0
"185000,00",78680.0,78,217,1.0,45.0,3.0,444.0
"1383438,00",78100.0,78,551,1.0,234.0,7.0,500.0
"1383438,00",78100.0,78,551,1.0,234.0,7.0,153.0
"270000,00",78390.0,78,73,4.0,904.0,0.0,462.0
"654000,00",78760.0,78,321,3.0,0.0,0.0,802.0
"654000,00",78760.0,78,321,1.0,143.0,5.0,802.0
"652000,00",78390.0,78,73,1.0,124.0,5.0,664.0
"246000,00",78990.0,78,208,1.0,102.0,5.0,312.0
"788000,00",78720.0,78,193,1.0,79.0,3.0,500.0
"788000,00",78720.0,78,193,1.0,79.0,3.0,1381.0
"1280000,00",78700.0,78,172,4.0,737.0,0.0,855.0
"440000,00",78540.0,78,643,1.0,81.0,4.0,500.0
"440000,00",78540.0,78,643,3.0,0.0,0.0,334.0
"440000,00",78540.0,78,643,1.0,81.0,4.0,334.0
"440000,00",78540.0,78,643,3.0,0.0,0.0,500.0
"681110,00",78750.0,78,367,1.0,90.0,4.0,365.0
"681110,00",78750.0,78,367,3.0,0.0,0.0,365.0
"377000,00",78500.0,78,586,1.0,46.0,2.0,213.0
"159000,00",78440.0,78,501,3.0,0.0,0.0,826.0
"159000,00",78440.0,78,501,1.0,120.0,7.0,826.0
"348000,00",78126.0,78,33,1.0,160.0,4.0,500.0
"348000,00",78126.0,78,33,1.0,160.0,4.0,926.0
"155000,00",78440.0,78,501,1.0,120.0,7.0,826.0
"155000,00",78440.0,78,501,3.0,0.0,0.0,826.0
"748400,00",78117.0,78,143,1.0,94.0,2.0,917.0
"451000,00",78450.0,78,674,1.0,129.0,6.0,293.0
"716600,00",78630.0,78,431,1.0,175.0,5.0,901.0
"716600,00",78630.0,78,431,3.0,0.0,0.0,901.0
"1754960,00",78100.0,78,551,3.0,0.0,0.0,304.0
"1754960,00",78100.0,78,551,1.0,98.0,3.0,304.0
"252000,00",78111.0,78,192,1.0,96.0,5.0,180.0
"1070580,00",78600.0,78,358,3.0,0.0,0.0,393.0
"1070580,00",78600.0,78,358,1.0,136.0,7.0,393.0
"2000000,00",78600.0,78,358,3.0,0.0,0.0,500.0
"2000000,00",78600.0,78,358,3.0,0.0,0.0,1223.0
"2000000,00",78600.0,78,358,1.0,224.0,8.0,1223.0
"2000000,00",78600.0,78,358,1.0,224.0,8.0,500.0
"620000,00",78420.0,78,124,1.0,108.0,5.0,408.0
"1185000,00",78600.0,78,358,3.0,0.0,0.0,656.0
"1185000,00",78600.0,78,358,1.0,163.0,5.0,656.0
"250000,00",78520.0,78,290,1.0,95.0,3.0,282.0
"290000,00",78690.0,78,220,1.0,209.0,7.0,782.0
"323500,00",78955.0,78,123,1.0,79.0,4.0,204.0
"371250,00",78570.0,78,15,1.0,72.0,4.0,146.0
"250000,00",78125.0,78,77,3.0,0.0,0.0,3311.0
"250000,00",78125.0,78,77,1.0,182.0,6.0,3311.0
"832000,00",78670.0,78,672,1.0,103.0,3.0,72.0
"310000,00",78955.0,78,123,1.0,79.0,4.0,173.0
"780000,00",78120.0,78,601,3.0,0.0,0.0,163.0
"780000,00",78120.0,78,601,1.0,203.0,7.0,163.0
"325000,00",78700.0,78,172,1.0,70.0,4.0,615.0
"520000,00",78120.0,78,517,1.0,84.0,5.0,791.0
"385000,00",78300.0,78,498,1.0,58.0,3.0,709.0
"1,00",78310.0,78,383,1.0,88.0,4.0,19005.0
"1,00",78310.0,78,383,2.0,75.0,4.0,19005.0
"1,00",78310.0,78,383,1.0,80.0,4.0,19005.0
"1,00",78310.0,78,383,1.0,75.0,3.0,19005.0
"1,00",78310.0,78,383,4.0,3833.0,0.0,19005.0
"1,00",78310.0,78,383,2.0,70.0,3.0,22770.0
"1,00",78310.0,78,383,4.0,750.0,0.0,22770.0
"1,00",78310.0,78,383,2.0,112.0,5.0,22770.0
"1,00",78310.0,78,383,2.0,95.0,4.0,22770.0
"1,00",78310.0,78,383,2.0,80.0,3.0,22770.0
"419000,00",78955.0,78,123,1.0,103.0,6.0,279.0
"281140,84",78610.0,78,486,1.0,90.0,4.0,11150.0
"281140,84",78610.0,78,486,1.0,90.0,4.0,9179.0
"1110000,00",78610.0,78,562,1.0,250.0,5.0,500.0
"1110000,00",78610.0,78,562,3.0,0.0,0.0,700.0
"1110000,00",78610.0,78,562,1.0,250.0,5.0,700.0
"1110000,00",78610.0,78,562,3.0,0.0,0.0,500.0
"140000,00",78121.0,78,189,1.0,36.0,2.0,87.0
"257700,00",78440.0,78,267,1.0,82.0,5.0,330.0
"358950,00",78510.0,78,624,1.0,85.0,5.0,162.0
"358950,00",78510.0,78,624,3.0,0.0,0.0,75.0
"1630500,00",78112.0,78,551,4.0,40.0,0.0,805.0
"1630500,00",78112.0,78,551,1.0,125.0,4.0,805.0
"1630500,00",78112.0,78,551,3.0,0.0,0.0,805.0
"405000,00",78190.0,78,621,1.0,90.0,4.0,481.0
"1650000,00",78130.0,78,440,1.0,110.0,6.0,794.0
"1650000,00",78130.0,78,440,1.0,73.0,3.0,794.0
"1650000,00",78130.0,78,440,2.0,16.0,1.0,794.0
"1650000,00",78130.0,78,440,2.0,20.0,1.0,794.0
"1650000,00",78130.0,78,440,1.0,73.0,3.0,588.0
"1650000,00",78130.0,78,440,3.0,0.0,0.0,794.0
"1650000,00",78130.0,78,440,4.0,250.0,0.0,794.0
"1650000,00",78130.0,78,440,1.0,110.0,6.0,588.0
"1650000,00",78130.0,78,440,2.0,16.0,1.0,588.0
"1650000,00",78130.0,78,440,2.0,20.0,1.0,588.0
"1650000,00",78130.0,78,440,4.0,250.0,0.0,588.0
"1650000,00",78130.0,78,440,3.0,0.0,0.0,588.0
"1650000,00",78130.0,78,440,1.0,140.0,4.0,886.0
"1480000,00",78740.0,78,638,1.0,61.0,2.0,1927.0
"1480000,00",78740.0,78,638,1.0,61.0,2.0,500.0
"904100,00",78800.0,78,311,1.0,147.0,7.0,420.0
"503945,20",78320.0,78,334,1.0,100.0,3.0,897.0
"503945,20",78320.0,78,334,1.0,100.0,3.0,35.0
"270000,00",78980.0,78,444,3.0,0.0,0.0,505.0
"270000,00",78980.0,78,444,1.0,114.0,5.0,505.0
"171500,00",78710.0,78,531,1.0,65.0,4.0,787.0
"171500,00",78710.0,78,531,3.0,0.0,0.0,787.0
"143000,00",78660.0,78,3,3.0,0.0,0.0,382.0
"424250,00",78270.0,78,320,3.0,0.0,0.0,500.0
"424250,00",78270.0,78,320,1.0,170.0,7.0,500.0
"400000,00",78680.0,78,217,1.0,99.0,5.0,500.0
"400000,00",78680.0,78,217,1.0,99.0,5.0,286.0
"8000,00",78270.0,78,57,3.0,0.0,0.0,12.0
"300000,00",78310.0,78,383,3.0,0.0,0.0,65.0
"300000,00",78310.0,78,383,1.0,104.0,5.0,396.0
"295800,00",78700.0,78,172,1.0,65.0,4.0,376.0
"506850,00",78770.0,78,36,3.0,0.0,0.0,1100.0
"506850,00",78770.0,78,36,1.0,145.0,6.0,1100.0
"506850,00",78770.0,78,36,3.0,0.0,0.0,553.0
"506850,00",78770.0,78,36,1.0,145.0,6.0,553.0
"175000,00",78113.0,78,171,1.0,53.0,3.0,562.0
"1684400,00",78000.0,78,646,1.0,148.0,6.0,541.0
"95000,00",78711.0,78,362,1.0,93.0,5.0,215.0
"1000000,00",78790.0,78,417,1.0,240.0,8.0,1003.0
"1000000,00",78790.0,78,417,1.0,240.0,8.0,3219.0
"1000000,00",78790.0,78,417,1.0,45.0,1.0,3219.0
"1000000,00",78790.0,78,417,3.0,0.0,0.0,3219.0
"1000000,00",78790.0,78,417,1.0,240.0,8.0,944.0
"1000000,00",78790.0,78,417,1.0,45.0,1.0,944.0
"1000000,00",78790.0,78,417,3.0,0.0,0.0,944.0
"1000000,00",78790.0,78,417,1.0,45.0,1.0,1003.0
"1000000,00",78790.0,78,417,3.0,0.0,0.0,1003.0
"445050,00",78510.0,78,624,1.0,94.0,4.0,377.0
"265300,00",78125.0,78,464,1.0,89.0,4.0,630.0
"265300,00",78125.0,78,464,3.0,0.0,0.0,630.0
"710000,00",78180.0,78,423,1.0,143.0,6.0,395.0
"245000,00",78250.0,78,299,1.0,92.0,4.0,628.0
"245000,00",78250.0,78,299,3.0,0.0,0.0,500.0
"245000,00",78250.0,78,299,3.0,0.0,0.0,628.0
"245000,00",78250.0,78,299,1.0,92.0,4.0,500.0
"470000,00",78500.0,78,586,2.0,35.0,2.0,237.0
"470000,00",78500.0,78,586,4.0,30.0,0.0,237.0
"365000,00",78680.0,78,217,1.0,147.0,7.0,636.0
"460000,00",78970.0,78,402,1.0,141.0,6.0,903.0
"460000,00",78970.0,78,402,3.0,0.0,0.0,903.0
"369440,00",78370.0,78,490,1.0,128.0,5.0,96.0
"410000,00",78300.0,78,498,3.0,0.0,0.0,504.0
"410000,00",78300.0,78,498,1.0,70.0,4.0,504.0
"115000,00",78740.0,78,227,1.0,75.0,4.0,431.0
"510000,00",78800.0,78,311,1.0,130.0,5.0,166.0
"730793,00",78170.0,78,126,1.0,130.0,5.0,433.0
"730793,00",78170.0,78,126,4.0,70.0,0.0,433.0
"270000,00",78440.0,78,267,1.0,55.0,2.0,724.0
"270000,00",78440.0,78,267,1.0,55.0,2.0,500.0
"270000,00",78440.0,78,267,3.0,0.0,0.0,500.0
"270000,00",78440.0,78,267,3.0,0.0,0.0,724.0
"310000,00",78930.0,78,281,1.0,98.0,5.0,139.0
"224000,00",78130.0,78,140,3.0,0.0,0.0,119.0
"224000,00",78130.0,78,140,1.0,37.0,1.0,119.0
"170699,44",78630.0,78,466,1.0,173.0,6.0,500.0
"170699,44",78630.0,78,466,1.0,173.0,6.0,112.0
"380000,00",78690.0,78,220,4.0,290.0,0.0,1153.0
"420000,00",78320.0,78,334,3.0,0.0,0.0,1948.0
"420000,00",78320.0,78,334,1.0,98.0,4.0,500.0
"420000,00",78320.0,78,334,1.0,98.0,4.0,1948.0
"420000,00",78320.0,78,334,3.0,0.0,0.0,500.0
"309878,70",78710.0,78,531,3.0,0.0,0.0,787.0
"309878,70",78710.0,78,531,1.0,65.0,4.0,787.0
"140000,00",78130.0,78,440,4.0,251.0,0.0,324.0
"232750,00",78820.0,78,327,1.0,72.0,3.0,458.0
"232750,00",78820.0,78,327,1.0,72.0,3.0,500.0
"293000,00",78520.0,78,290,1.0,97.0,4.0,96.0
"130000,00",78990.0,78,208,1.0,97.0,4.0,300.0
"130000,00",78990.0,78,208,3.0,0.0,0.0,300.0
"1,00",78330.0,78,242,4.0,0.0,0.0,25.0
"1,00",78330.0,78,242,3.0,0.0,0.0,25.0
"790000,00",78380.0,78,92,1.0,82.0,5.0,942.0
"354000,00",78690.0,78,220,1.0,96.0,5.0,250.0
"1200000,00",78620.0,78,224,1.0,190.0,9.0,2000.0
"1200000,00",78620.0,78,224,1.0,190.0,9.0,500.0
"355100,00",78200.0,78,118,1.0,115.0,5.0,428.0
"375000,00",78400.0,78,146,1.0,58.0,4.0,441.0
"375000,00",78400.0,78,146,3.0,0.0,0.0,441.0
"442000,00",78780.0,78,382,1.0,73.0,4.0,880.0
"1520000,00",78100.0,78,551,3.0,0.0,0.0,436.0
"1520000,00",78100.0,78,551,1.0,224.0,8.0,436.0
"191,35",78700.0,78,172,1.0,88.0,4.0,581.0
"605000,00",78240.0,78,7,1.0,230.0,1.0,342.0
"256000,00",78711.0,78,362,1.0,105.0,6.0,178.0
"415000,00",78450.0,78,674,1.0,120.0,5.0,484.0
"299000,00",78700.0,78,172,1.0,90.0,3.0,284.0
"210000,00",78520.0,78,335,1.0,71.0,4.0,434.0
"390300,00",78390.0,78,73,1.0,77.0,4.0,139.0
"390300,00",78390.0,78,73,3.0,0.0,0.0,13.0
"185000,00",78200.0,78,354,1.0,93.0,5.0,609.0
"185000,00",78200.0,78,354,3.0,0.0,0.0,609.0
"503500,00",78260.0,78,5,1.0,171.0,6.0,624.0
"503500,00",78260.0,78,5,3.0,0.0,0.0,624.0
"253333,33",78200.0,78,361,3.0,0.0,0.0,690.0
"253333,33",78200.0,78,361,1.0,90.0,5.0,690.0
"135000,00",78955.0,78,123,1.0,47.0,2.0,94.0
"25000,00",78310.0,78,383,3.0,0.0,0.0,17.0
"308300,00",78310.0,78,383,3.0,0.0,0.0,135.0
"308300,00",78310.0,78,383,1.0,89.0,4.0,135.0
"384000,00",78260.0,78,5,3.0,0.0,0.0,652.0
"384000,00",78260.0,78,5,2.0,46.0,3.0,652.0
"295000,00",78660.0,78,3,4.0,1000.0,0.0,1052.0
"222900,00",78550.0,78,381,1.0,80.0,3.0,237.0
"222900,00",78550.0,78,381,3.0,0.0,0.0,237.0
"711202,00",78470.0,78,575,1.0,175.0,6.0,500.0
"711202,00",78470.0,78,575,1.0,175.0,6.0,928.0
"525000,00",78720.0,78,193,1.0,120.0,3.0,500.0
"525000,00",78720.0,78,193,1.0,120.0,3.0,912.0
"920000,00",78220.0,78,686,1.0,133.0,5.0,296.0
"530970,00",78370.0,78,490,1.0,121.0,5.0,396.0
"265000,00",78930.0,78,291,1.0,83.0,3.0,891.0
"459000,00",78570.0,78,15,1.0,96.0,4.0,439.0
"493500,00",78890.0,78,265,1.0,184.0,4.0,1160.0
"493500,00",78890.0,78,265,1.0,184.0,4.0,1248.0
"493500,00",78890.0,78,265,1.0,184.0,4.0,500.0
"330700,00",78700.0,78,172,1.0,110.0,5.0,232.0
"160000,00",78310.0,78,168,4.0,48.0,0.0,278.0
"160000,00",78310.0,78,168,1.0,90.0,4.0,278.0
"1154520,00",78000.0,78,646,3.0,0.0,0.0,401.0
"1154520,00",78000.0,78,646,2.0,60.0,4.0,401.0
"1154520,00",78000.0,78,646,2.0,180.0,6.0,401.0
"576000,00",78910.0,78,236,3.0,0.0,0.0,515.0
"576000,00",78910.0,78,236,1.0,69.0,5.0,515.0
"434000,00",78490.0,78,50,1.0,34.0,2.0,500.0
"434000,00",78490.0,78,50,1.0,92.0,3.0,3560.0
"434000,00",78490.0,78,50,1.0,34.0,2.0,3560.0
"434000,00",78490.0,78,50,3.0,0.0,0.0,3560.0
"434000,00",78490.0,78,50,1.0,92.0,3.0,500.0
"434000,00",78490.0,78,50,3.0,0.0,0.0,500.0
"377000,00",78790.0,78,185,1.0,122.0,5.0,1376.0
"448900,00",78310.0,78,383,1.0,73.0,4.0,505.0
"714500,00",78125.0,78,557,1.0,199.0,7.0,500.0
"714500,00",78125.0,78,557,1.0,199.0,7.0,655.0
"20000,00",78120.0,78,517,3.0,0.0,0.0,38.0
"499000,00",78360.0,78,418,2.0,95.0,4.0,333.0
"499000,00",78360.0,78,418,2.0,22.0,1.0,333.0
"499000,00",78360.0,78,418,3.0,0.0,0.0,333.0
"208000,00",78440.0,78,501,1.0,64.0,4.0,703.0
"400000,00",78510.0,78,624,1.0,99.0,4.0,467.0
"194850,00",78270.0,78,89,1.0,80.0,5.0,187.0
"590000,00",78450.0,78,152,3.0,0.0,0.0,774.0
"590000,00",78450.0,78,152,1.0,122.0,6.0,774.0
"305500,00",78990.0,78,208,1.0,106.0,5.0,131.0
"85000,00",78580.0,78,49,1.0,45.0,2.0,1397.0
"85000,00",78580.0,78,49,1.0,45.0,2.0,500.0
"896115,00",78100.0,78,551,1.0,140.0,6.0,508.0
"600000,00",78590.0,78,455,1.0,119.0,5.0,263.0
"401900,00",78300.0,78,498,1.0,65.0,3.0,953.0
"401900,00",78300.0,78,498,1.0,65.0,3.0,370.0
"285000,00",78955.0,78,123,1.0,66.0,4.0,600.0
"460000,00",78300.0,78,498,1.0,137.0,6.0,428.0
"734970,00",78960.0,78,688,1.0,143.0,5.0,486.0
"1070000,00",78860.0,78,571,1.0,174.0,7.0,1060.0
"525000,00",78800.0,78,311,3.0,0.0,0.0,267.0
"525000,00",78800.0,78,311,1.0,100.0,4.0,267.0
"470000,00",78490.0,78,262,1.0,130.0,4.0,400.0
"639000,00",78760.0,78,321,1.0,180.0,7.0,500.0
"639000,00",78760.0,78,321,1.0,180.0,7.0,640.0
"639000,00",78760.0,78,321,3.0,0.0,0.0,640.0
"639000,00",78760.0,78,321,3.0,0.0,0.0,500.0
"391400,00",78610.0,78,562,1.0,91.0,5.0,318.0
"509450,00",78670.0,78,672,1.0,120.0,4.0,97.0
"879950,00",78620.0,78,224,1.0,112.0,5.0,514.0
"879950,00",78620.0,78,224,1.0,112.0,5.0,500.0
"548800,00",78510.0,78,624,1.0,166.0,6.0,500.0
"548800,00",78510.0,78,624,1.0,166.0,6.0,146.0
"585000,00",78500.0,78,586,1.0,106.0,5.0,235.0
"434800,00",78390.0,78,73,1.0,110.0,5.0,450.0
"295500,00",78450.0,78,674,1.0,76.0,4.0,140.0
"192000,00",78840.0,78,410,1.0,98.0,3.0,500.0
"192000,00",78840.0,78,410,3.0,0.0,0.0,4280.0
"192000,00",78840.0,78,410,1.0,98.0,3.0,4280.0
"192000,00",78840.0,78,410,3.0,0.0,0.0,500.0
"612333,20",78500.0,78,586,1.0,101.0,5.0,263.0
"1200000,00",78120.0,78,517,4.0,1668.0,0.0,7668.0
"192176,00",78130.0,78,440,1.0,110.0,6.0,431.0
"1209262,50",78110.0,78,650,3.0,0.0,0.0,476.0
"1209262,50",78110.0,78,650,1.0,140.0,6.0,476.0
"1209262,50",78110.0,78,650,4.0,15.0,0.0,476.0
"479000,00",78110.0,78,650,1.0,70.0,3.0,101.0
"593500,00",78960.0,78,688,1.0,125.0,5.0,811.0
"425000,00",78570.0,78,138,1.0,136.0,5.0,651.0
"314310,00",78730.0,78,537,1.0,95.0,4.0,504.0
"549000,00",78114.0,78,356,1.0,132.0,7.0,501.0
"233000,00",78410.0,78,90,1.0,60.0,2.0,167.0
"1827269,00",78490.0,78,289,3.0,0.0,0.0,900.0
"1827269,00",78490.0,78,289,1.0,197.0,6.0,668.0
"1827269,00",78490.0,78,289,3.0,0.0,0.0,668.0
"1827269,00",78490.0,78,289,1.0,197.0,6.0,900.0
"264900,00",78660.0,78,564,3.0,0.0,0.0,854.0
"264900,00",78660.0,78,564,1.0,80.0,4.0,854.0
"642000,00",78400.0,78,146,4.0,148.0,0.0,230.0
"482000,00",78220.0,78,686,1.0,70.0,4.0,96.0
"250000,00",78320.0,78,397,1.0,64.0,4.0,417.0
"237000,00",78720.0,78,193,1.0,71.0,3.0,201.0
"380000,00",78340.0,78,165,1.0,117.0,6.0,228.0
"1225000,00",78140.0,78,640,2.0,56.0,3.0,384.0
"1225000,00",78140.0,78,640,3.0,0.0,0.0,384.0
"1225000,00",78140.0,78,640,2.0,66.0,3.0,384.0
"1225000,00",78140.0,78,640,4.0,287.0,0.0,384.0
"1225000,00",78140.0,78,640,3.0,0.0,0.0,289.0
"1225000,00",78140.0,78,640,2.0,75.0,3.0,289.0
"1225000,00",78140.0,78,640,1.0,32.0,2.0,289.0
"1184500,00",78100.0,78,551,1.0,162.0,8.0,634.0
"1184500,00",78100.0,78,551,3.0,0.0,0.0,634.0
"397000,00",78260.0,78,5,1.0,122.0,5.0,177.0
"602450,00",78117.0,78,143,1.0,87.0,4.0,354.0
"1090000,00",78400.0,78,146,1.0,106.0,4.0,254.0
"5240000,00",78200.0,78,361,4.0,315.0,0.0,1033.0
"5240000,00",78200.0,78,361,4.0,1100.0,0.0,3043.0
"5240000,00",78200.0,78,361,4.0,67.0,0.0,6000.0
"5240000,00",78200.0,78,361,4.0,1600.0,0.0,6000.0
"128800,00",78520.0,78,290,1.0,68.0,3.0,72.0
"128800,00",78520.0,78,290,3.0,0.0,0.0,72.0
"868000,00",78790.0,78,565,1.0,190.0,8.0,90.0
"420619,00",78960.0,78,688,1.0,73.0,4.0,142.0
"276000,00",78190.0,78,621,1.0,85.0,6.0,470.0
"294600,00",78790.0,78,20,1.0,95.0,3.0,511.0
